TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c11,slope_last_600_cycles,-0.0003027514616648356,b1c24,2.048810323079407e-06,b1c5,2.345939477284764e-06,b1c15,4.084507624308267e-06,b1c11,9.18487707773848e-06,b1c17,1.0851025581359874e-05,b1c3,1.644432544708254e-05,b1c28,1.801858345667519e-05,b1c40,2.2232532501220703e-05,b1c38,2.279092868169146e-05,b1c34,2.3433963457743332e-05
b3c11,mean_grad_last_600_cycles,-0.0003028447429339091,b1c24,1.9900997479756666e-06,b1c5,2.295374870300306e-06,b1c15,4.040002822876016e-06,b1c11,9.213984012603762e-06,b1c17,1.0757247606913236e-05,b1c3,1.6453961531321185e-05,b1c28,1.8159449100494383e-05,b1c38,2.2721489270528187e-05,b1c34,2.3360153039296506e-05,b1c40,2.3676753044128446e-05
b3c11,slope_last_700_cycles,-0.0002665678092411586,b1c24,2.373797552926221e-06,b1c5,3.063934189932694e-06,b1c15,3.34160668509346e-06,b1c17,7.892676762172139e-06,b1c11,1.0065521512712754e-05,b1c3,1.0315690721784292e-05,b1c28,1.4656356402805858e-05,b1c40,1.662697110857284e-05,b1c36,1.695564814976284e-05,b1c34,1.703977584838868e-05
b3c11,mean_grad_last_700_cycles,-0.0002666525329862322,b1c24,2.5323459080287512e-06,b1c5,2.9411486216953655e-06,b1c15,3.534555435180675e-06,b1c17,7.845078195844362e-06,b1c11,1.0113290378025623e-05,b1c3,1.0264175278799892e-05,b1c28,1.4566949435642772e-05,b1c36,1.6750267573765337e-05,b1c34,1.6932998384748185e-05,b1c40,1.7688444682529972e-05
b3c11,slope_last_800_cycles,-0.00023696482181549073,b1c5,3.713890910148602e-06,b1c24,4.711002111434931e-06,b1c17,6.213933229446414e-06,b1c41,6.577596068382249e-06,b1c3,8.216649293899534e-06,b1c28,1.3379529118537906e-05,b1c26,2.468682825565338e-05,b1c7,3.35269421339035e-05,b1c1,5.283258855342865e-05,b1c11,nan
b3c11,mean_grad_last_800_cycles,-0.00023698806762695312,b1c5,3.7512183189392057e-06,b1c24,4.76688146591186e-06,b1c17,6.2262266874313224e-06,b1c41,6.408989429473882e-06,b1c3,8.188560605049128e-06,b1c28,1.3346895575523372e-05,b1c26,2.5263652205467237e-05,b1c7,3.436237573623658e-05,b1c1,5.288966000080108e-05,b1c11,nan
b3c11,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c11,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c11,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c11,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c11,cycle,818,b1c27,25,b1c11,29,b1c19,31,b1c25,37,b1c17,40,b1c28,43,b1c16,43,b1c7,51,b1c26,51,b1c31,57
b3c12,slope_last_10_cycles,-0.0007733762264251709,b1c30,2.4080276489257812e-05,b1c15,2.55823135375977e-05,b1c18,2.731084823608392e-05,b1c23,2.7734041213989323e-05,b1c25,3.5601854324340885e-05,b1c36,5.8096647262573286e-05,b1c11,5.87344169616699e-05,b1c5,6.791949272155762e-05,b1c42,7.04407691955567e-05,b1c32,7.101893424987793e-05
b3c12,mean_grad_last_10_cycles,-0.0008288294076919556,b1c18,1.9457936286926204e-05,b1c23,2.6792287826538086e-05,b1c30,3.190636634826667e-05,b1c25,4.316866397857666e-05,b1c15,4.5526027679443424e-05,b1c11,7.179677486419684e-05,b1c42,7.188022136688237e-05,b1c43,7.4729323387146e-05,b1c27,8.574128150939941e-05,b1c35,8.713603019714353e-05
b3c12,slope_last_50_cycles,-0.0010890746116638183,b1c37,1.3507604598998963e-05,b1c43,2.967476844787601e-05,b1c35,3.44073772430419e-05,b1c34,4.935741424560557e-05,b1c16,4.9530267715454076e-05,b1c45,5.380511283874516e-05,b1c18,5.64825534820556e-05,b1c31,5.936622619628906e-05,b1c27,6.194829940795897e-05,b1c44,6.744742393493641e-05
b3c12,mean_grad_last_50_cycles,-0.001100924015045166,b1c37,1.2200474739074846e-05,b1c43,3.10611724853515e-05,b1c35,3.6765933036804086e-05,b1c16,3.9693117141723555e-05,b1c31,4.845261573791491e-05,b1c34,4.990339279174814e-05,b1c18,5.203783512115474e-05,b1c44,5.961239337921127e-05,b1c30,6.366431713104252e-05,b1c27,6.790339946746824e-05
b3c12,slope_last_100_cycles,-0.0010309851169586182,b2c6,6.976127624511771e-06,b1c35,1.4829039573669486e-05,b1c44,1.8817186355590864e-05,b1c43,2.1265745162964015e-05,b1c37,2.3441314697265556e-05,b1c15,2.9122233390808114e-05,b1c18,2.9991865158081072e-05,b1c33,3.301143646240235e-05,b1c21,3.489613533020014e-05,b1c16,3.576099872589118e-05
b3c12,mean_grad_last_100_cycles,-0.0010343930125236512,b2c6,7.278621196746922e-06,b1c35,1.2825727462768572e-05,b1c44,1.3954341411590672e-05,b1c43,1.943379640579235e-05,b1c37,2.4895668029785174e-05,b1c15,2.5920569896697998e-05,b1c16,2.9010772705078194e-05,b1c33,2.9155015945434536e-05,b1c18,3.1480491161346366e-05,b1c36,4.342138767242441e-05
b3c12,slope_last_200_cycles,-0.0007310551404953003,b1c17,2.640485763549978e-07,b2c6,2.0021200180053798e-06,b1c26,4.130899906158465e-06,b1c27,6.860494613647483e-06,b1c19,7.5244903564452995e-06,b1c7,1.3253986835479723e-05,b1c21,1.5140771865844753e-05,b1c15,1.9668340682983372e-05,b1c14,2.6264488697052028e-05,b1c28,2.884119749069214e-05
b3c12,mean_grad_last_200_cycles,-0.0007318085432052612,b1c17,1.668930053711588e-07,b1c26,7.703900337218805e-07,b2c6,1.9687414169311914e-06,b1c27,7.880926132202218e-06,b1c21,9.330064058303794e-06,b1c19,9.381920099258432e-06,b1c7,1.5708208084106497e-05,b1c15,1.8460750579834054e-05,b1c14,2.6159882545471157e-05,b1c28,2.7969181537628113e-05
b3c12,slope_last_300_cycles,-0.0005513230959574381,b1c28,1.769661903381378e-06,b1c25,3.044406572977657e-06,b1c17,3.5011768341064323e-06,b1c14,4.445513089497812e-06,b1c15,5.377928415934287e-06,b1c21,7.966756820678702e-06,b1c29,1.0028481483459473e-05,b1c27,1.5512704849243177e-05,b1c7,1.5599528948466012e-05,b1c9,1.65629386901855e-05
b3c12,mean_grad_last_300_cycles,-0.0005514655510584514,b1c28,2.046227455139156e-06,b1c25,2.9528141021729036e-06,b1c17,3.6247571309407653e-06,b1c14,4.09324963887537e-06,b1c15,5.829731623331635e-06,b1c7,1.0371009508768677e-05,b1c29,1.0512471199035692e-05,b1c21,1.2110571066538422e-05,b1c9,1.4932950337727944e-05,b1c27,1.5914241472880005e-05
b3c12,slope_last_400_cycles,-0.0004391250014305115,b1c15,3.3056735992431662e-06,b1c40,4.330277442932107e-06,b1c17,6.712377071380602e-06,b1c28,7.399171590805043e-06,b1c32,1.8399357795715308e-05,b1c24,2.2432208061218283e-05,b1c19,2.2769272327423102e-05,b1c11,2.3796856403350824e-05,b1c36,2.5888085365295406e-05,b1c34,2.7003884315490733e-05
b3c12,mean_grad_last_400_cycles,-0.00043930113315582275,b1c15,3.3256411552429243e-06,b1c40,6.285160779953016e-06,b1c17,6.377398967742913e-06,b1c28,6.881058216094953e-06,b1c32,1.6983151435852068e-05,b1c24,2.2626966238021868e-05,b1c11,2.3157298564910908e-05,b1c19,2.5305673480033883e-05,b1c36,2.580508589744568e-05,b1c34,2.669274806976318e-05
b3c12,slope_last_500_cycles,-0.0003665618896484375,b1c17,3.319263458251959e-06,b1c15,5.41067123413085e-06,b1c28,6.5799951553344865e-06,b1c40,9.341955184936522e-06,b1c34,1.5290021896362325e-05,b1c24,1.584601402282714e-05,b1c32,1.7992496490478545e-05,b1c5,1.8545031547546388e-05,b1c19,1.8702030181884767e-05,b1c36,1.9362211227416995e-05
b3c12,mean_grad_last_500_cycles,-0.00036663949489593503,b1c17,3.342628479003956e-06,b1c15,5.476832389831514e-06,b1c28,6.618499755859373e-06,b1c40,1.0618329048156776e-05,b1c34,1.5289664268493654e-05,b1c24,1.5646457672119135e-05,b1c32,1.7923951148986867e-05,b1c5,1.8554687499999962e-05,b1c38,1.932144165039067e-05,b1c36,1.9404411315918004e-05
b3c12,slope_last_600_cycles,-0.00031371434529622394,b1c17,1.118580500284491e-07,b1c15,6.8783760070800564e-06,b1c28,7.055699825286865e-06,b1c5,8.61694415410356e-06,b1c24,8.914073308308916e-06,b1c40,1.126964886983238e-05,b1c38,1.1828045050303138e-05,b1c34,1.2471079826355009e-05,b1c32,1.4956196149190258e-05,b1c36,1.5639464060465528e-05
b3c12,mean_grad_last_600_cycles,-0.00031377226114273073,b1c17,1.702706019084143e-07,b1c15,6.887515385945635e-06,b1c28,7.231930891672732e-06,b1c5,8.632143338521345e-06,b1c24,8.937418460845984e-06,b1c38,1.1793971061706536e-05,b1c34,1.2432634830474856e-05,b1c40,1.2749234835306795e-05,b1c32,1.4932850996653244e-05,b1c36,1.5605688095092756e-05
b3c12,slope_last_700_cycles,-0.00027391723224094933,b1c17,5.432537623814267e-07,b1c5,4.285488809858018e-06,b1c24,4.975625446864492e-06,b1c28,7.306933403015145e-06,b1c40,9.27754810878213e-06,b1c36,9.606225149972128e-06,b1c34,9.690352848597966e-06,b1c15,1.0691029684884172e-05,b1c32,1.2410538537161722e-05,b1c42,1.4381068093436106e-05
b3c12,mean_grad_last_700_cycles,-0.0002739217451640538,b1c17,5.758660180228106e-07,b1c5,4.3280635561261855e-06,b1c24,4.7368662697928e-06,b1c28,7.297737257821221e-06,b1c36,9.481055395943786e-06,b1c34,9.663786206926634e-06,b1c40,1.0419232504708421e-05,b1c15,1.0803767613002226e-05,b1c32,1.2374946049281558e-05,b1c42,1.4008198465619785e-05
b3c12,slope_last_800_cycles,-0.00024264797568321228,b1c17,5.307793617248654e-07,b1c41,8.944422006607001e-07,b1c24,9.721517562866178e-07,b1c5,1.9692629575729468e-06,b1c28,7.696375250816357e-06,b1c3,1.3899803161621083e-05,b1c26,1.900367438793183e-05,b1c7,2.7843788266181953e-05,b1c1,5.85157424211502e-05,b1c11,nan
b3c12,mean_grad_last_800_cycles,-0.0002426055073738098,b1c17,6.087869405746395e-07,b1c41,7.915496826171994e-07,b1c24,8.505582809448231e-07,b1c5,1.8662214279174772e-06,b1c28,7.72945582866669e-06,b1c3,1.380600035190581e-05,b1c26,1.9646212458610554e-05,b1c7,2.8744935989379896e-05,b1c1,5.8507099747657766e-05,b1c11,nan
b3c12,slope_last_900_cycles,-0.00021792676713731555,b1c5,3.098779254489322e-07,b1c3,9.488529629177525e-06,b1c1,5.0571428404914016e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,5.820062425401513e-07
b3c12,mean_grad_last_900_cycles,-0.00021794908576541476,b1c5,3.04049915737575e-07,b1c3,9.471376736958813e-06,b1c1,5.058116383022731e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,5.502170986599448e-07
b3c12,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c12,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c12,cycle,933,b1c29,15,b1c40,32,b1c14,52,b1c31,58,b1c7,64,b1c26,64,b1c28,72,b1c16,72,b1c17,75,b1c25,78
b3c13,slope_last_10_cycles,-0.0008626759052276611,b1c35,4.673004150390603e-06,b1c27,4.953145980834874e-06,b1c43,1.1903047561645443e-05,b1c38,1.981258392333993e-05,b1c7,2.104640007019045e-05,b1c5,2.1380186080932552e-05,b1c37,2.8753280639648524e-05,b1c40,3.843307495117194e-05,b1c19,4.6658515930175846e-05,b1c20,5.269050598144531e-05
b3c13,mean_grad_last_10_cycles,-0.0009269893169403076,b1c5,1.0675191879272483e-05,b1c35,1.1023879051208431e-05,b1c27,1.241862773895255e-05,b1c38,1.6728043556213466e-05,b1c43,2.3430585861205968e-05,b1c37,2.665519714355473e-05,b1c20,5.009174346923837e-05,b1c40,5.2666664123535286e-05,b1c34,6.816387176513685e-05,b1c26,6.94423913955688e-05
b3c13,slope_last_50_cycles,-0.0010846567153930664,b1c37,1.7925500869750855e-05,b1c43,2.525687217712412e-05,b1c35,2.9989480972290004e-05,b1c16,4.511237144470218e-05,b1c18,5.206465721130371e-05,b1c34,5.3775310516357465e-05,b1c31,5.494832992553717e-05,b1c27,5.7530403137207075e-05,b1c45,5.822300910949705e-05,b1c44,6.302952766418452e-05
b3c13,mean_grad_last_50_cycles,-0.0010943984985351562,b1c37,1.8725991249084585e-05,b1c43,2.4535655975341762e-05,b1c35,3.0240416526794347e-05,b1c16,3.3167600631713815e-05,b1c31,4.192709922790517e-05,b1c18,4.5512318611145e-05,b1c44,5.308687686920153e-05,b1c34,5.642890930175788e-05,b1c27,6.13778829574585e-05,b1c30,7.018983364105225e-05
b3c13,slope_last_100_cycles,-0.000915718674659729,b1c42,2.2679567337036783e-06,b1c26,4.904270172119071e-06,b1c7,1.0629296302795514e-05,b1c5,1.2676715850830095e-05,b1c27,2.3503303527832122e-05,b1c31,3.1735897064209015e-05,b1c32,3.6714076995849666e-05,b1c17,4.513382911682125e-05,b1c19,6.899952888488763e-05,b1c36,7.58236646652222e-05
b3c13,mean_grad_last_100_cycles,-0.0009189045429229736,b1c26,2.406239509582459e-06,b1c42,4.711449146270756e-06,b1c5,1.453578472137456e-05,b1c7,1.7316937446594277e-05,b1c27,2.3438036441803e-05,b1c31,3.78069281578064e-05,b1c32,3.842443227767948e-05,b1c17,4.3600499629974305e-05,b1c19,5.939304828643803e-05,b1c36,7.206708192825312e-05
b3c13,slope_last_200_cycles,-0.0006661552190780639,b1c23,1.2573599815368262e-06,b1c18,8.350312709808419e-06,b1c9,9.624958038330052e-06,b1c5,1.0098516941070622e-05,b1c29,1.01897120475769e-05,b1c25,1.4975965023040832e-05,b1c40,1.83671712875366e-05,b1c11,1.8390417098999075e-05,b1c41,2.8226077556610125e-05,b1c28,3.60587239265442e-05
b3c13,mean_grad_last_200_cycles,-0.0006668326258659362,b1c23,2.974271774291862e-07,b1c18,7.72178173065192e-06,b1c9,8.176565170287995e-06,b1c5,1.0718703269958492e-05,b1c29,1.184344291687016e-05,b1c40,1.3720691204071028e-05,b1c25,1.525223255157478e-05,b1c11,1.8067061901092516e-05,b1c41,2.8139352798461827e-05,b1c28,3.7006735801696825e-05
b3c13,slope_last_300_cycles,-0.0005118771394093831,b1c5,2.111991246541182e-07,b1c41,4.142522811888998e-07,b1c24,4.579226175943966e-06,b1c11,1.2909571329752572e-05,b1c23,1.5221238136291552e-05,b1c18,1.6122857729593872e-05,b1c40,1.998861630757656e-05,b1c9,2.2883017857869498e-05,b1c29,2.9417475064595524e-05,b1c20,2.9632449150085428e-05
b3c13,mean_grad_last_300_cycles,-0.0005120708545049031,b1c5,5.00679016113368e-08,b1c41,7.083018620808847e-07,b1c24,4.707773526509617e-06,b1c11,1.3716220855712938e-05,b1c23,1.494169235229494e-05,b1c18,1.7249584197998025e-05,b1c40,2.2715727488199864e-05,b1c9,2.446174621582029e-05,b1c29,2.8882225354512543e-05,b1c20,2.9356479644775362e-05
b3c13,slope_last_400_cycles,-0.00041533946990966796,b1c11,1.1324882507300366e-08,b1c24,1.3533234596252398e-06,b1c41,3.910511732101445e-06,b1c5,4.398375749587987e-06,b1c20,1.417115330696109e-05,b1c23,1.6645640134811397e-05,b1c18,1.680567860603329e-05,b1c15,2.0479857921600357e-05,b1c29,2.274021506309509e-05,b1c9,2.2897720336914054e-05
b3c13,mean_grad_last_400_cycles,-0.0004154409468173981,b1c11,7.028877735137679e-07,b1c24,1.2332201004028082e-06,b1c41,3.9178133010864e-06,b1c5,4.148781299591093e-06,b1c20,1.4363080263137809e-05,b1c23,1.628682017326352e-05,b1c18,1.732185482978822e-05,b1c15,2.0534545183181752e-05,b1c14,2.394169569015504e-05,b1c29,2.4050474166870117e-05
b3c13,slope_last_500_cycles,-0.0003493685722351074,b1c24,1.3473033905029457e-06,b1c5,1.3517141342163017e-06,b1c11,7.117986679077153e-06,b1c15,1.1782646179199236e-05,b1c17,2.0512580871582045e-05,b1c3,2.128767967224122e-05,b1c28,2.3773312568664572e-05,b1c40,2.6535272598266608e-05,b1c34,3.248333930969241e-05,b1c32,3.518581390380863e-05
b3c13,mean_grad_last_500_cycles,-0.00034945833683013917,b1c5,1.3735294342040938e-06,b1c24,1.5347003936767335e-06,b1c11,7.145404815673835e-06,b1c15,1.1704325675964355e-05,b1c17,2.0523786544799825e-05,b1c3,2.1107316017150897e-05,b1c28,2.379965782165524e-05,b1c40,2.7799487113952645e-05,b1c34,3.247082233428952e-05,b1c32,3.5105109214782736e-05
b3c13,slope_last_600_cycles,-0.0003023344278335571,b1c24,2.4658441543579037e-06,b1c5,2.7629733085632606e-06,b1c15,4.501541455586764e-06,b1c11,8.767843246459983e-06,b1c17,1.1268059412638371e-05,b1c3,1.6027291615804042e-05,b1c28,1.8435617287953685e-05,b1c40,2.26495663324992e-05,b1c38,2.3207962512969958e-05,b1c34,2.385099728902183e-05
b3c13,mean_grad_last_600_cycles,-0.0003023781379063924,b1c24,2.456704775492325e-06,b1c5,2.7619798978169643e-06,b1c15,4.506607850392674e-06,b1c11,8.747378985087104e-06,b1c17,1.1223852634429895e-05,b1c3,1.5987356503804526e-05,b1c28,1.862605412801104e-05,b1c38,2.3188094298044846e-05,b1c34,2.3826758066813165e-05,b1c40,2.4143358071645105e-05
b3c13,slope_last_700_cycles,-0.0002663367135184152,b1c24,2.6048932756696512e-06,b1c15,3.1105109623500295e-06,b1c5,3.2950299126761244e-06,b1c17,8.12377248491557e-06,b1c11,9.834425789969324e-06,b1c3,1.0084594999040862e-05,b1c28,1.4887452125549288e-05,b1c40,1.6858066831316272e-05,b1c36,1.718674387250627e-05,b1c34,1.727087157113211e-05
b3c13,mean_grad_last_700_cycles,-0.0002663790328162057,b1c24,2.805846078055257e-06,b1c5,3.2146487917218713e-06,b1c15,3.261055265154169e-06,b1c17,8.118578365870867e-06,b1c11,9.839790207999118e-06,b1c3,9.990675108773387e-06,b1c28,1.4840449605669278e-05,b1c36,1.7023767743791843e-05,b1c34,1.720649855477469e-05,b1c40,1.7961944852556478e-05
b3c13,slope_last_800_cycles,-0.00023651555180549623,b1c5,4.163160920143104e-06,b1c24,5.1602721214294325e-06,b1c17,6.663203239440916e-06,b1c41,7.0268660783767505e-06,b1c3,7.767379283905033e-06,b1c28,1.3828799128532407e-05,b1c26,2.513609826564788e-05,b1c7,3.3976212143898004e-05,b1c1,5.2383318543434146e-05,b1c11,nan
b3c13,mean_grad_last_800_cycles,-0.00023645117878913878,b1c5,4.2881071567535465e-06,b1c24,5.303770303726201e-06,b1c17,6.763115525245663e-06,b1c41,6.945878267288223e-06,b1c3,7.651671767234787e-06,b1c28,1.3883784413337713e-05,b1c26,2.5800541043281578e-05,b1c7,3.489926457405092e-05,b1c1,5.235277116298674e-05,b1c11,nan
b3c13,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c13,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c13,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c13,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c13,cycle,817,b1c27,26,b1c11,28,b1c19,30,b1c25,38,b1c17,41,b1c28,44,b1c16,44,b1c7,52,b1c26,52,b1c31,58
b3c14,slope_last_10_cycles,-0.000970923900604248,b1c44,3.1000375747680686e-05,b1c33,3.942251205444334e-05,b1c34,4.224777221679683e-05,b1c26,4.4411420822143576e-05,b1c16,4.9722194671630794e-05,b1c9,5.384683609008787e-05,b1c20,5.555748939514162e-05,b1c19,6.158947944641109e-05,b1c40,6.9814920425415e-05,b1c31,7.637739181518553e-05
b3c14,mean_grad_last_10_cycles,-0.001045277714729309,b1c33,7.167458534240723e-06,b1c9,1.1360645294189366e-05,b1c19,3.1208992004394445e-05,b1c7,4.844069480895979e-05,b1c26,4.884600639343262e-05,b1c34,5.012452602386457e-05,b2c18,5.764067173004168e-05,b1c40,6.562173366546614e-05,b1c20,6.819665431976305e-05,b1c44,8.010268211364755e-05
b3c14,slope_last_50_cycles,-0.0011826932430267334,b1c30,1.4672279357910148e-05,b1c38,1.5832185745239197e-05,b1c45,3.981351852416987e-05,b1c39,4.2053461074829154e-05,b1c34,4.426121711730946e-05,b1c37,8.011102676391607e-05,b1c43,0.00012329339981079104,b1c35,0.00012802600860595693,b1c16,0.0001431488990783691,b1c18,0.00015010118484497063
b3c14,mean_grad_last_50_cycles,-0.0011933732032775879,b1c38,2.0077824592590462e-05,b1c45,2.4470686912536578e-05,b1c30,2.8784871101379412e-05,b1c34,4.2545795440673785e-05,b1c39,5.246043205261227e-05,b1c37,8.024871349334708e-05,b1c43,0.00012351036071777343,b1c35,0.000129215121269226,b1c16,0.00013214230537414548,b1c31,0.00014090180397033684
b3c14,slope_last_100_cycles,-0.0010146498680114746,b1c35,1.5062093734741471e-06,b1c44,2.481937408447231e-06,b1c43,4.930496215820382e-06,b2c6,9.359121322631862e-06,b1c15,1.2786984443664481e-05,b1c18,1.365661621093744e-05,b1c33,1.667618751525872e-05,b1c16,1.942574977874755e-05,b1c36,2.3107528686523455e-05,b1c37,3.977656364440919e-05
b3c14,mean_grad_last_100_cycles,-0.0010179117321968078,b1c44,2.5269389152527116e-06,b1c43,2.952516078948966e-06,b1c35,3.655552864074811e-06,b2c6,9.202659130096462e-06,b1c15,9.439289569854615e-06,b1c16,1.2529492378234811e-05,b1c33,1.2673735618591152e-05,b1c18,1.4999210834502983e-05,b1c36,2.694010734558103e-05,b1c37,4.137694835662856e-05
b3c14,slope_last_200_cycles,-0.0007251816987991333,b1c17,5.609393119811938e-06,b2c6,7.875561714172316e-06,b1c21,9.267330169677817e-06,b1c26,1.00043416023254e-05,b1c27,1.2733936309814418e-05,b1c19,1.3397932052612235e-05,b1c7,1.912742853164666e-05,b1c14,2.0391047000885092e-05,b1c28,2.2967755794525203e-05,b1c15,2.5541782379150308e-05
b3c14,mean_grad_last_200_cycles,-0.0007259994745254517,b1c21,3.5209953784942757e-06,b1c26,5.038678646087638e-06,b1c17,5.975961685180677e-06,b2c6,7.77781009674071e-06,b1c27,1.3689994812011736e-05,b1c19,1.519098877906795e-05,b1c14,2.035081386566164e-05,b1c7,2.1517276763916016e-05,b1c28,2.2160112857818595e-05,b1c15,2.4269819259643572e-05
b3c14,slope_last_300_cycles,-0.0005536401271820069,b1c28,5.473693211873951e-07,b1c17,1.1841456095376592e-06,b1c15,3.0608971913655136e-06,b1c25,5.36143779754643e-06,b1c21,5.649725596109929e-06,b1c14,6.762544314066585e-06,b1c29,1.2345512708028246e-05,b1c27,1.3195673624674404e-05,b1c7,1.3282497723897239e-05,b1c43,1.6538500785827598e-05
b3c14,mean_grad_last_300_cycles,-0.0005539947748184204,b1c28,4.829963048298691e-07,b1c17,1.0955333709717404e-06,b1c15,3.30050786336261e-06,b1c25,5.4820378621419285e-06,b1c14,6.622473398844395e-06,b1c7,7.841785748799652e-06,b1c21,9.581347306569397e-06,b1c29,1.3041694959004717e-05,b1c27,1.338501771291098e-05,b1c43,1.6404986381530736e-05
b3c14,slope_last_400_cycles,-0.0004452061653137207,b1c17,6.312131881713954e-07,b1c25,1.0539591312408382e-06,b1c28,1.318007707595836e-06,b1c40,1.7508864402770996e-06,b1c43,3.101974725723295e-06,b1c14,6.313472986221294e-06,b1c9,6.968975067138676e-06,b1c29,7.126480340957642e-06,b1c27,7.252097129821782e-06,b1c15,9.386837482452373e-06
b3c14,mean_grad_last_400_cycles,-0.00044533327221870424,b1c40,2.530217170715267e-07,b1c17,3.452599048614242e-07,b1c28,8.489191532134641e-07,b1c25,1.2423098087311181e-06,b1c43,3.138482570648178e-06,b1c9,5.476921796798749e-06,b1c29,5.841851234436048e-06,b1c14,5.950629711151125e-06,b1c27,6.453543901443484e-06,b1c15,9.357780218124414e-06
b3c14,slope_last_500_cycles,-0.00037026357650756837,b1c17,3.824234008789162e-07,b1c28,2.878308296203611e-06,b1c40,5.640268325805646e-06,b1c15,9.112358093261725e-06,b1c34,1.158833503723145e-05,b1c32,1.429080963134767e-05,b1c19,1.5000343322753892e-05,b1c36,1.566052436828612e-05,b1c38,1.5745759010314946e-05,b1c24,1.9547700881958016e-05
b3c14,mean_grad_last_500_cycles,-0.0003702173233032227,b1c17,2.351999282836862e-07,b1c28,3.0406713485717305e-06,b1c40,7.040500640869134e-06,b1c15,9.054660797119156e-06,b1c34,1.1711835861206012e-05,b1c32,1.4346122741699225e-05,b1c38,1.5743613243103028e-05,b1c36,1.582658290863036e-05,b1c19,1.606136560440059e-05,b1c24,1.9224286079406777e-05
